y	x	PANEL	row_in_group	na_group
9.33006011992693	118124.910398798	4	1968	13
4.14629258215427	118124.986292585	4	1969	13
9.16948182029384	118125.062186373	4	1970	13
3.6577599644661	118125.13808016	4	1971	13
5.70513754778288	118125.213973948	4	1972	13
3.64838768406348	118125.289867736	4	1973	13
5.58362879623205	118125.365761523	4	1974	13
4.67234469205141	118125.441655311	4	1975	13
0.630908876657486	118125.517549098	4	1976	13
3.77773193445276	118125.593442886	4	1977	13
4.13745137347895	118125.669336673	4	1978	13
2.81319782403963	118125.745230461	4	1979	13
3.66501002013683	118125.821124249	4	1980	13
0.50064414526735	118125.897018036	4	1981	13
1.68034971038719	118125.972911824	4	1982	13
5.26853707432747	118126.048805611	4	1983	13
6.28516291854558	118126.124699399	4	1984	13
4.93409040239122	118126.200593186	4	1985	13
3.23615652322769	118126.276486974	4	1986	13
3.32090267474237	118126.352380762	4	1987	13
7.06863727420569	118126.428274549	4	1988	13
7.80287848412991	118126.504168337	4	1989	13
4.05310621261597	118126.580062124	4	1990	13
5.70146960566441	118126.655955912	4	1991	13
5.98329993254609	118126.731849699	4	1992	13
6.5726452904443	118126.807743487	4	1993	13
2.1687661036849	118126.883637275	4	1994	13
0.505582593736194	118126.959531062	4	1995	13
0.477497852912971	118127.03542485	4	1996	13
1.36406145631163	118127.111318637	4	1997	13
2.80138053827816	118127.187212425	4	1998	13
5.16875129578442	118127.263106212	4	1999	13
